stem,bad,H,W,covIoU,cut,drift_top,drift_bot,arc_ratio,kmax_mid,kmax_env,p_top,p_bot,q_top,q_bot
401,0,480,240,0.8703296703296702,0,0.008333333333333331,0.11458333333333337,1.1015765255555516,2.606634873361082,4.2171098747085,False,False,False,False
402,0,480,240,0.9824175824175823,0,0.006249999999999999,0.01041666666666674,0.9918952256953768,2.0036012277331396,3.395313577541362,False,False,False,False
403,0,480,240,0.9242105263157894,1,0.03958333333333334,0.03541666666666665,0.9282537051466719,1.0752840044396754,1.8716706563759262,False,True,False,False
404,0,480,240,0.9519832985386222,1,0.010416666666666666,0.03749999999999998,0.9554461855999914,1.4172873571533247,1.9812655776923955,True,True,False,False
405,0,480,240,0.8100208768267223,1,0.07291666666666667,0.1166666666666667,0.7992496566301446,1.3515748973370665,2.20418616134698,True,True,False,False
406,0,480,240,0.8559498956158663,1,0.05,0.09375,0.8481127352763242,1.1943432403811478,2.4495946307200183,True,True,False,False
407,0,480,240,0.8590308370044053,1,0.01458333333333333,0.11875000000000002,0.8452531202558138,1.0186410047965857,1.2751803669225443,False,True,False,False
408,0,480,240,0.8789954337899543,0,0.014583333333333337,0.09583333333333333,1.0580624164247732,0.9977216886080474,2.5501158088096516,False,False,False,False
409,0,480,240,0.9260042283298097,1,0.035416666666666666,0.03749999999999998,0.9628546116166272,2.3969938601159564,3.710197068474846,False,True,False,False
410,0,480,240,0.8914549653579676,0,0.027083333333333334,0.0708333333333333,0.8728392428053382,1.208707499359186,4.235814428426854,False,False,False,False
411,0,480,240,0.9739696312364425,1,0.0125,0.012500000000000067,0.9922879736697374,3.4660742426798583,3.4856283275136057,True,False,False,False
412,0,480,240,0.8527472527472527,0,0.03958333333333333,0.09999999999999998,1.1375766198482842,1.7426675028960035,2.9358992279983784,False,False,False,False
413,0,480,240,0.913907284768212,1,0.041666666666666664,0.039583333333333304,0.8610185840156405,4.544686423845809,7.4680302538573144,True,False,False,False
414,0,480,240,0.9519832985386222,1,0.0125,0.03541666666666665,0.9776921760409052,2.3478579864587426,3.90096981621121,True,True,False,False
415,0,480,240,0.7516930022573364,0,0.10416666666666667,0.125,1.3584601453834961,5.492903214137322,7.560471563537218,False,False,False,False
416,0,480,240,0.9261603375527425,1,0.037500000000000006,0.03541666666666665,1.0028166775159075,1.7550120754290242,2.453645683548944,False,True,False,False
417,0,480,240,0.8997912317327765,1,0.020833333333333332,0.07916666666666672,0.8815948203158995,0.6650324419256823,1.2113623271875438,True,True,False,False
418,0,480,240,0.973741794310722,0,0.0020833333333333346,0.022916666666666696,1.0168618724429792,1.2054237653142925,2.942715806852529,False,False,False,False
419,0,480,240,0.8905908096280086,0,0.04791666666666667,0.05625000000000002,1.1296301893316487,1.357065813865387,1.5041143361577047,False,False,False,False
420,0,480,240,0.8833693304535637,1,0.0,0.11250000000000004,0.8859698928302373,2.5191422686838214,2.948361346868917,False,True,False,False
421,0,480,240,0.8935281837160752,1,0.03958333333333333,0.06666666666666665,0.887263250921778,1.9491172982882965,2.787137856490019,True,True,False,False
422,0,480,240,0.8454746136865342,0,0.03125,0.11458333333333337,1.0086077661389812,2.32287458983421,5.05542122503804,False,False,False,False
423,0,480,240,0.9491916859122402,1,0.008333333333333333,0.03749999999999998,1.0117952457141572,1.0120710130886366,1.9410182126284825,True,False,False,False
424,0,480,240,0.9386892177589852,1,0.022916666666666665,0.03749999999999998,1.0019908756463933,2.658804165205503,3.3763494730041836,False,True,False,False
425,0,480,240,0.9439655172413792,1,0.018750000000000003,0.03541666666666665,0.953324674115748,3.7996307337173674,4.315314852412163,False,True,False,False
426,0,480,240,0.9114219114219114,0,0.004166666666666666,0.07500000000000007,1.0486921359210717,1.938930984185085,3.119818714552738,False,False,False,False
427,0,480,240,0.9471458773784355,1,0.022916666666666665,0.029166666666666674,0.9674313064952225,1.8117412091159335,2.928980223448454,False,True,False,False
428,0,480,240,0.9259259259259259,1,0.029166666666666667,0.033333333333333326,0.9009240771265064,0.8732641077108028,2.071546113667811,True,False,False,False
429,0,480,240,0.9707724425887265,1,0.0020833333333333333,0.027083333333333348,0.9752568470460085,0.42935246273229183,3.4542467919258995,True,True,False,False
430,0,480,240,0.8254310344827587,1,0.037500000000000006,0.13124999999999998,0.8420476969828193,2.718043388683577,4.207537204034364,False,True,False,False
431,0,480,240,0.9517241379310344,1,0.022916666666666665,0.02083333333333337,0.985259391970662,3.2601926895849296,3.5395979630788705,True,False,False,False
432,0,480,240,0.954070981210856,1,0.010416666666666666,0.03541666666666665,0.9593152619199278,3.2303199923238077,3.880469322826666,True,True,False,False
433,0,480,240,0.913232104121475,1,0.010416666666666666,0.07291666666666674,1.0520892917928282,3.3273402528164415,3.67144997717637,True,False,False,False
434,0,480,240,0.9154334038054968,1,0.04791666666666666,0.03541666666666665,1.0179353351490543,3.0311984709104687,3.481100098209692,False,True,False,False
435,0,480,240,0.9227557411273487,1,0.010416666666666666,0.06666666666666665,0.9167512718929853,2.187495561829957,3.992454478350474,True,True,False,False
436,0,480,240,0.8392484342379959,1,0.0875,0.07291666666666663,0.8124078498252454,1.0276829323491004,1.7000498119952965,True,True,False,False
437,0,480,240,0.9498956158663884,1,0.0125,0.03749999999999998,0.9469991955295509,1.3919894979543685,2.544423742183888,True,True,False,False
438,0,480,240,0.8793859649122807,0,0.05833333333333334,0.05625000000000002,1.1214719730001241,2.2762592159862485,3.3836849374135567,False,False,False,False
439,0,480,240,0.9471458773784355,1,0.014583333333333334,0.03749999999999998,0.9600546489444586,1.200758816101726,1.8391429288721244,False,True,False,False
440,0,480,240,0.9298245614035088,1,0.029166666666666667,0.03749999999999998,0.9722047659872235,0.4437387157169099,0.8453862207841889,False,True,False,False
441,0,480,240,0.959915611814346,1,0.0020833333333333346,0.03749999999999998,0.9770499347047855,2.533092336920699,2.6680598146693213,False,True,False,False
442,0,480,240,0.919661733615222,1,0.016666666666666666,0.0625,0.9191445641303483,2.3117370463915243,2.657184730054532,False,True,False,False
443,0,480,240,0.8925438596491228,0,0.010416666666666664,0.09166666666666667,1.1053360333909654,1.4616662087223744,2.7806481988273117,False,False,False,False
444,0,480,240,0.9180672268907563,1,0.05,0.03125,0.9254328068168537,1.604338281902058,2.017639309724537,True,False,False,False
445,0,480,240,0.9012875536480687,1,0.0,0.09583333333333333,0.9153962843745461,2.3937017499573665,3.707513410201884,False,True,False,False
446,0,480,240,0.8937093275488069,1,0.04583333333333333,0.05625000000000002,0.8699490783584914,1.2658707024807343,3.0631632150833594,True,False,False,False
447,0,480,240,0.8939393939393938,1,0.04791666666666667,0.054166666666666696,0.9871940051551553,1.996669053092266,3.8801478785971675,True,False,False,False
448,0,480,240,0.9177777777777778,0,0.03333333333333333,0.043749999999999956,0.9282721070654768,2.1097362849080494,2.947667704160361,False,False,False,False
449,0,480,240,0.9324894514767933,1,0.03125,0.03541666666666665,0.9979219213287585,0.17407679095073067,1.271955137938422,False,True,False,False
450,0,480,240,0.9518828451882846,1,0.0125,0.03541666666666665,0.966964208812452,1.8817167820077274,1.9730062993053417,True,False,False,False
451,0,480,240,0.9493975903614459,0,0.008333333333333331,0.03541666666666665,1.0209233166340643,2.0155389359142073,2.044144094370289,False,False,False,False
452,0,480,240,0.9519832985386222,1,0.010416666666666666,0.03749999999999998,0.973636141865056,2.774688424552433,4.137120712314348,True,True,False,False
453,0,480,240,0.9017467248908296,1,0.052083333333333336,0.04166666666666674,0.8779552646545473,0.9611628589127968,3.004694067323755,True,False,False,False
454,0,480,240,0.9513742071881607,1,0.010416666666666664,0.03749999999999998,0.9578286435745402,1.1896173245161383,2.481538989926326,False,True,False,False
455,0,480,240,0.9519832985386222,1,0.0125,0.03541666666666665,0.9521384682119955,0.6354438056279896,1.0734119637691866,True,True,False,False
456,0,480,240,0.9138655462184874,1,0.008333333333333333,0.07708333333333339,0.8825232884875224,3.4670722027493808,4.295858043553328,False,True,False,False
457,0,480,240,0.7956521739130435,1,0.12083333333333335,0.07499999999999996,0.8083041183527141,0.49653895893599603,1.3169100707387764,False,True,False,False
458,0,480,240,0.9102296450939457,1,0.05,0.039583333333333304,0.904707121997724,2.5121701404759977,3.774282081913905,True,True,False,False
459,0,480,240,0.9584245076586433,0,0.0125,0.027083333333333348,1.0992459994296453,2.147533140049362,2.993746914237669,False,False,False,False
460,0,480,240,0.9266247379454927,1,0.041666666666666664,0.03125,0.9229347779653432,1.4315435021501675,2.924436352490156,True,False,False,False
461,0,480,240,0.9022727272727272,0,0.012500000000000004,0.07708333333333328,1.0583305082711914,0.966805300681455,1.5578071875304418,False,False,False,False
462,0,480,240,0.8633405639913231,1,0.04791666666666667,0.08333333333333337,1.0494603539465,1.5736167598858966,2.040067776217754,True,False,False,False
463,0,480,240,0.954070981210856,1,0.010416666666666666,0.03541666666666665,0.9501317586411704,3.540605537629387,3.8685182137482723,True,True,False,False
464,0,480,240,0.9764957264957266,1,0.010416666666666666,0.012499999999999956,0.9809731697580198,1.6095679639301013,2.430532293129847,True,False,False,False
465,0,480,240,0.7302325581395349,0,0.11666666666666667,0.125,0.7244500076533953,1.4128844862427026,1.7617320790480504,False,False,False,False
466,0,480,240,0.6816037735849056,1,0.18541666666666667,0.09583333333333333,0.8570575424482573,1.7979715945441719,2.776136421160444,True,False,False,False
467,0,480,240,0.8804347826086955,1,0.08333333333333333,0.008333333333333415,0.8434977313347638,0.7332904647712224,1.9186386737774497,True,False,False,False
468,0,480,240,0.8091106290672451,1,0.0125,0.1708333333333334,1.1566150308112444,2.3593738922056504,4.286202722417742,True,False,False,False
469,0,480,240,0.7867803837953092,1,0.15416666666666667,0.054166666666666585,0.775343479240622,0.6843936599179058,1.440144528697613,True,False,False,False
470,0,480,240,0.7302631578947368,1,0.09791666666666667,0.15833333333333333,0.7036578685771251,2.9263126442856664,4.586106609330094,True,False,False,False
471,0,480,240,0.667458432304038,1,0.0625,0.22916666666666663,1.2479881364307315,3.0726785920965902,3.2994319882388585,True,False,False,False
472,0,480,240,0.7931034482758621,1,0.12291666666666666,0.039583333333333304,0.7630732617355774,0.6887585409024469,3.230412717177469,True,False,False,False
473,0,480,240,0.9088669950738916,1,0.058333333333333334,0.018750000000000044,0.8858680624949912,2.279690407474516,2.8347660363586002,True,False,False,False
474,0,480,240,0.7670588235294118,1,0.15416666666666667,0.05208333333333326,0.8488473923854608,0.9293696916233252,1.8836959175892138,True,False,False,False
475,0,480,240,0.7807606263982102,1,0.022916666666666665,0.18125000000000002,0.7795314257886246,1.8470948428231848,1.932447316610454,True,False,False,False
476,0,480,240,0.6283924843423799,1,0.09166666666666666,0.2791666666666667,0.613844315242963,2.869752613075986,3.97075258870013,True,True,False,False
477,0,480,240,0.9413407821229051,1,0.0020833333333333333,0.04166666666666663,1.0201038999144267,1.805332524743464,1.9232955467111459,True,False,False,False
478,0,480,240,0.8793859649122808,1,0.0875,0.027083333333333237,0.8576354785348272,2.6369233292069354,3.2738392636109426,True,False,False,False
479,0,480,240,0.9023861171366594,1,0.010416666666666666,0.08333333333333337,1.0799546151134178,0.6095059881111197,1.6974428923515161,True,False,False,False
480,0,480,240,0.7167019027484143,1,0.01875,0.26041666666666674,1.2696253554602395,2.2721062781323123,2.758543070833098,True,False,False,False
481,0,480,240,0.8190255220417634,1,0.010416666666666666,0.15208333333333335,1.0776873691667688,1.313698137849406,2.9733686883940487,True,False,False,False
482,0,480,240,0.6420824295010846,1,0.11875,0.22499999999999998,1.0961085365357124,0.7260087988366438,1.6381556945370466,True,False,False,False
483,0,480,240,0.9617977528089887,1,0.020833333333333332,0.014583333333333393,0.9692894481965255,3.70251029571788,3.9764101697044576,True,False,False,False
484,0,480,240,0.7609649122807017,1,0.08125,0.14583333333333326,0.7501707888193908,2.396897178883208,3.2252013178972576,True,False,False,False
485,0,480,240,0.9543010752688171,1,0.016666666666666666,0.018750000000000044,0.9781175544862941,1.5351778760808934,1.7130611491776222,True,False,False,False
486,0,480,240,0.8110403397027601,1,0.004166666666666667,0.1812499999999999,0.7849633289943941,1.5070842746090733,3.351459163841008,True,False,False,False
487,0,480,240,0.809110629067245,1,0.05,0.13333333333333341,1.120998968251007,1.2872053979457978,2.3872690355289587,True,False,False,False
488,0,480,240,0.7114967462039045,1,0.05,0.22708333333333341,1.1864662278532525,1.1230362338945041,2.1952812662445207,True,False,False,False
489,0,480,240,0.880794701986755,1,0.03333333333333333,0.07916666666666661,0.9140797001248232,2.3731755988338024,2.7771955352122992,True,False,False,False
490,0,480,240,0.6659707724425887,1,0.14375,0.18958333333333333,0.633701158996351,0.5232732748353329,1.02308349474458,True,True,False,False
491,0,480,240,0.8211764705882353,1,0.08958333333333333,0.06874999999999998,0.9133993373701922,2.6362034854387013,4.249147676208245,True,False,False,False
492,0,480,240,0.8706697459584295,1,0.058333333333333334,0.05833333333333335,0.9812988705294622,0.9262876883025574,1.2765080450516457,True,False,False,False
493,0,480,240,0.7380952380952381,1,0.125,0.12708333333333333,0.7364442640646064,0.748144578199902,1.3040603327442102,True,False,False,False
494,0,480,240,0.8243243243243242,0,0.07708333333333334,0.0854166666666667,0.8270711223010443,0.5191341331807641,2.0107324804622047,False,False,False,False
495,0,480,240,0.8666666666666667,1,0.0875,0.033333333333333326,0.8988249015959151,1.5883551578329995,3.0030214894710694,True,False,False,False
496,0,480,240,0.9330357142857143,1,0.05625,0.006249999999999978,0.9644195131772806,2.0121959121378783,4.854645827274258,True,False,False,False
497,0,480,240,0.7894736842105263,1,0.16041666666666668,0.022916666666666696,0.778851066113909,0.4374896114443039,0.8307862701107015,True,False,False,False
498,0,480,240,0.7663755458515285,0,0.12708333333333333,0.09583333333333333,0.7383876412304972,1.5623931858475208,2.7941567024352625,False,False,False,False
499,0,480,240,0.8474945533769063,1,0.10416666666666667,0.04166666666666674,0.8718316998571761,1.9971466797016755,4.358835018986339,True,False,False,False
500,0,480,240,0.8166666666666667,1,0.11875,0.04166666666666663,0.9624654219840802,3.477870238684153,6.0098527442155,True,False,False,False
501,0,480,240,0.8191721132897605,1,0.13958333333333334,0.033333333333333326,0.8204685506458919,1.9133932829780678,3.3129483474447916,True,False,False,False
502,0,480,240,0.7077244258872651,1,0.1375,0.15416666666666667,0.7098204569801818,0.23146526214983038,1.0987450389392956,True,True,False,False
503,0,480,240,0.8392484342379959,1,0.0875,0.07291666666666663,0.8529578776327136,1.212309694271304,2.095476191373961,True,True,False,False
504,0,480,240,0.9958246346555324,1,0.004166666666666667,0.0,1.0021158464202347,0.49916023206246396,1.076052285082886,True,True,False,True
505,0,480,240,0.8215859030837005,1,0.03333333333333333,0.13541666666666663,1.0868092517079961,2.4263668239921015,4.07528780904372,True,False,False,False
506,0,480,240,0.8763102725366875,1,0.016666666666666666,0.10625000000000007,0.8516662658873411,0.6935377702526875,0.698792980319418,True,False,False,False
507,0,480,240,0.906054279749478,1,0.010416666666666666,0.08333333333333337,0.9255679471824114,0.8004095319136001,2.685413545524111,True,True,False,False
508,0,480,240,0.9147465437788019,0,0.04791666666666667,0.029166666666666674,0.931799706788841,0.8506432268160247,2.070997756117188,False,False,False,False
509,0,480,240,0.894291754756871,1,0.03333333333333333,0.07083333333333341,0.8957209867687632,1.1383229193812674,1.9330315560936822,True,False,False,False
510,0,480,240,0.6765327695560254,0,0.1625,0.15625,0.6701400196460415,0.8152281842360878,1.1866638464158707,False,False,False,False
511,0,480,240,0.7838983050847459,1,0.08958333333333333,0.12291666666666656,0.802252339112144,2.6373612918143583,4.001796555351666,True,False,False,False
512,0,480,240,0.8496868475991649,1,0.07708333333333334,0.07291666666666663,0.8698105636373535,3.1212932317922486,4.236862387486614,True,True,False,False
513,0,480,240,0.7640918580375783,1,0.12291666666666666,0.11250000000000004,0.7543475649658788,1.3596666622092544,2.0370218330169685,True,True,False,False
514,0,480,240,0.6514806378132119,0,0.22708333333333333,0.09166666666666667,0.6469184367319539,0.5380943949894013,0.5946290546575901,False,False,False,False
515,0,480,240,0.9088937093275488,1,0.05,0.03749999999999998,0.8921910260945677,0.2602126033290055,0.7158831310025615,True,False,False,False
516,0,480,240,0.9026548672566371,0,0.0125,0.07916666666666672,0.8987150462685718,1.3345176953023397,1.6919212086932776,False,False,False,False
517,0,480,240,0.9694835680751174,0,0.02291666666666667,0.004166666666666652,1.0360904771921102,0.7113759990397743,1.7728777465428285,False,False,False,False
518,0,480,240,0.9523809523809524,1,0.0125,0.033333333333333326,1.0425318072343785,2.1765044025637694,3.413797258957121,True,False,False,False
519,0,480,240,0.7836134453781513,1,0.12708333333333333,0.08750000000000002,0.7418537899105784,2.3051727523274628,3.1262350447451293,True,False,False,False
520,0,480,240,0.9144050104384134,1,0.04791666666666667,0.03749999999999998,0.9260475427018681,2.214429613032265,3.454421335385796,True,True,False,False
521,0,480,240,0.6348837209302326,1,0.20208333333333334,0.125,0.6515232958903691,1.339087928077945,3.050145876124962,True,False,False,False
522,0,480,240,0.941544885177453,1,0.025,0.033333333333333326,0.9182975594452643,2.8512339157897,3.780370098427127,True,True,False,False
523,0,480,240,0.8803191489361701,0,0.006249999999999992,0.08750000000000002,1.076449949602836,0.8453818632503599,2.322481501380287,False,False,False,False
524,0,480,240,0.8787878787878788,1,0.05,0.06666666666666665,1.0289012636025796,1.2713699607487432,3.609195937646427,True,False,False,False
525,0,480,240,0.8655097613882864,1,0.0125,0.1166666666666667,1.1034239493135019,1.7121195527780657,3.5955526254655763,True,False,False,False
526,0,480,240,0.8568019093078758,1,0.07916666666666666,0.04583333333333339,0.9578570921545018,1.5449779903055532,1.9720895381149246,True,False,False,False
527,0,480,240,0.8210784313725491,1,0.13541666666666666,0.016666666666666607,0.8262980506858082,3.481258154657181,3.6885357527969083,True,False,False,False
528,0,480,240,0.9099099099099098,0,0.03541666666666667,0.04791666666666661,0.8599131943944651,2.7948560130936,4.28583434874235,False,False,False,False
529,0,480,240,0.8452914798206278,1,0.07291666666666667,0.07083333333333341,0.9867010693288001,3.5740091213404517,3.5906597164845424,True,False,False,False
530,0,480,240,0.8698979591836734,0,0.09791666666666668,0.008333333333333415,0.8659642916847163,2.3869152653540255,2.9431405674740376,False,False,False,False
531,0,480,240,0.8546637744034707,1,0.10416666666666667,0.03541666666666665,0.8181422331929553,3.2547861972611356,4.394783533700168,True,False,False,False
532,0,480,240,0.8471177944862154,1,0.016666666666666666,0.11041666666666672,1.1572788366056763,2.499358386655855,3.918453793206507,True,False,False,False
533,0,480,240,0.8771929824561403,1,0.020833333333333332,0.08125000000000004,0.8717951525368854,1.8237306398924102,5.238430471070783,True,False,False,False
534,0,480,240,0.7894736842105263,1,0.0875,0.10416666666666663,0.7826324247538081,2.7494959083041954,4.142940630723446,True,False,False,False
535,0,480,240,0.8032345013477089,1,0.14791666666666667,0.004166666666666652,0.7738356842960492,1.7817712102567294,3.446553619928392,True,False,False,False
536,0,480,240,0.6035634743875278,0,0.16666666666666669,0.20416666666666672,1.035461483630862,0.9725022789579925,1.4246316628704059,False,False,False,False
537,0,480,240,0.662004662004662,1,0.14583333333333334,0.15625,0.6813813331709389,2.097465267790847,3.8228107130291655,True,False,False,False
538,0,480,240,0.7876712328767124,1,0.16666666666666666,0.027083333333333348,0.7793675546576444,0.8241214724149339,1.2177601344053361,True,False,False,False
539,0,480,240,0.902127659574468,1,0.07708333333333334,0.018749999999999933,0.8801530799387034,1.9591976360105996,2.9516675025727643,True,False,False,False
540,0,480,240,0.7361419068736141,0,0.010416666666666664,0.23749999999999993,1.2703532504644262,0.27541722935703056,3.1477289484513293,False,False,False,False
